code_module,code_presentation,id_student,sum_click,date,studied_credits,num_of_prev_attempts,module_presentation_length,final_result
FFF,2013B,550287,3947,140,60,0,240,Pass
DDD,2013B,67602,797,72,60,1,240,Pass
DDD,2014J,646314,126,8,90,0,262,Withdrawn
FFF,2014J,511981,2514,157,90,0,269,Pass
EEE,2014J,654095,25,2,120,0,269,Fail
FFF,2014B,128968,3192,119,60,0,241,Pass
CCC,2014B,1930146,2822,113,45,0,241,Pass
BBB,2013J,479853,2718,114,60,0,268,Distinction
FFF,2014J,553284,5283,183,60,0,269,Pass
FFF,2013B,299237,4907,161,60,0,240,Pass
FFF,2013B,560072,5697,148,60,0,240,Distinction
FFF,2014J,642560,2,1,60,0,269,Withdrawn
DDD,2014B,277166,548,42,90,1,241,Pass
FFF,2014B,251375,3901,110,120,1,241,Pass
BBB,2014J,678283,100,8,120,0,262,Fail
BBB,2013B,560970,611,47,120,0,240,Pass
FFF,2014J,589332,6017,162,90,0,269,Pass
BBB,2013J,261332,262,19,60,0,268,Fail
BBB,2014B,612113,4,1,60,0,234,Fail
BBB,2014J,646415,354,39,120,0,262,Fail
GGG,2014B,627764,189,10,30,0,241,Pass
FFF,2014J,698157,133,8,150,0,269,Fail
FFF,2014J,2624028,4129,97,60,0,269,Pass
BBB,2014B,483031,510,61,120,0,234,Distinction
BBB,2013J,573578,814,59,60,0,268,Pass
FFF,2013J,2563095,2838,85,60,0,268,Withdrawn
BBB,2013B,384909,113,10,120,0,240,Withdrawn
DDD,2013J,607151,952,58,60,0,261,Distinction
BBB,2013B,551938,434,32,60,0,240,Pass
EEE,2014J,685370,1566,92,60,0,269,Pass
CCC,2014J,636732,560,29,90,0,269,Fail
FFF,2013J,585825,1083,57,60,0,268,Withdrawn
GGG,2014J,681751,362,18,30,0,269,Fail
AAA,2014J,281636,2682,143,60,0,269,Pass
BBB,2013J,561674,14,2,120,0,268,Withdrawn
FFF,2013J,598279,4679,87,60,0,268,Pass
CCC,2014J,607555,1094,80,120,0,269,Fail
FFF,2014B,622859,1798,71,60,0,241,Pass
EEE,2014B,632135,385,23,60,0,241,Withdrawn
BBB,2014J,573130,1334,86,60,0,262,Pass
BBB,2014J,681961,92,8,240,0,262,Withdrawn
FFF,2014J,679939,1869,83,120,0,269,Pass
FFF,2014J,557085,7752,144,120,0,269,Distinction
BBB,2013B,2483179,3793,124,60,0,240,Distinction
DDD,2014B,609708,32,5,60,0,241,Fail
FFF,2014B,472810,221,20,60,1,241,Fail
CCC,2014B,49119,2014,104,90,0,241,Distinction
GGG,2014B,627330,601,36,30,0,241,Pass
FFF,2014J,675514,280,23,60,0,269,Fail
CCC,2014J,490394,420,41,30,0,269,Pass
AAA,2014J,2690062,257,12,120,0,269,Withdrawn
FFF,2014J,688543,3464,138,120,0,269,Pass
FFF,2014B,628296,8,2,120,0,241,Withdrawn
FFF,2013J,527565,1139,49,120,0,268,Withdrawn
DDD,2013J,2654602,132,13,90,0,261,Withdrawn
FFF,2013J,578276,76,5,120,0,268,Fail
CCC,2014B,582950,1342,92,90,0,241,Distinction
DDD,2014J,684217,705,94,60,0,262,Pass
FFF,2014J,484594,9128,225,60,0,269,Pass
FFF,2014B,564632,4386,113,60,0,241,Fail
BBB,2014B,549087,1,1,90,0,234,Fail
AAA,2013J,489455,2832,131,60,0,268,Pass
CCC,2014J,199361,1580,64,60,0,269,Fail
FFF,2013J,484125,1272,33,120,1,268,Fail
BBB,2014J,650114,767,29,60,0,262,Pass
DDD,2013B,500522,391,30,60,0,240,Withdrawn
EEE,2014B,29820,1475,106,60,0,241,Pass
DDD,2014B,565851,169,7,60,0,241,Fail
BBB,2014J,475363,329,17,165,1,262,Pass
DDD,2013J,555791,581,43,60,0,261,Fail
BBB,2013B,484768,428,52,240,1,240,Pass
BBB,2014B,627094,51,2,60,0,234,Fail
DDD,2014J,609245,1958,149,60,0,262,Pass
GGG,2014J,636323,527,22,30,0,269,Withdrawn
FFF,2013B,520187,4620,158,60,0,240,Pass
DDD,2014B,626061,312,42,120,0,241,Pass
BBB,2014B,483485,369,38,60,0,234,Pass
DDD,2013J,582848,565,47,60,0,261,Withdrawn
FFF,2013J,605538,3599,133,120,0,268,Pass
EEE,2013J,2607824,2696,167,60,0,268,Pass
BBB,2014J,691867,29,1,60,0,262,Withdrawn
CCC,2014J,2372788,367,19,90,0,269,Withdrawn
BBB,2014J,689141,423,21,60,0,262,Pass
BBB,2014B,2277941,6,3,60,0,234,Withdrawn
CCC,2014J,367352,775,51,60,0,269,Fail
CCC,2014B,599263,391,24,120,0,241,Fail
CCC,2014J,636783,3039,164,150,0,269,Distinction
FFF,2014J,690296,718,24,60,0,269,Withdrawn
BBB,2014J,693871,232,17,120,0,262,Fail
FFF,2014J,680912,2622,116,120,0,269,Pass
EEE,2014J,547153,1083,62,60,0,269,Pass
FFF,2014J,685772,4695,163,60,0,269,Pass
DDD,2014J,694147,116,14,180,0,262,Withdrawn
BBB,2014B,2022801,844,56,120,1,234,Distinction
FFF,2013J,594855,2486,119,150,0,268,Pass
EEE,2014J,648369,1523,113,60,0,269,Pass
DDD,2014B,533012,55,8,90,0,241,Fail
DDD,2014B,562929,767,36,120,1,241,Fail
DDD,2013B,1095916,1334,137,60,0,240,Pass
EEE,2014J,286262,490,41,120,1,269,Pass
BBB,2013J,596114,2788,149,60,0,268,Pass
DDD,2014B,552908,431,34,120,1,241,Withdrawn
FFF,2013B,534989,1753,84,60,0,240,Pass
DDD,2013J,392664,2514,156,60,0,261,Pass
DDD,2014B,264723,1921,92,60,0,241,Pass
CCC,2014J,570954,1374,39,60,1,269,Withdrawn
GGG,2014B,626379,733,38,30,0,241,Pass
EEE,2014J,677232,1282,44,30,0,269,Fail
GGG,2013J,595496,372,17,60,0,261,Pass
GGG,2014J,674710,43,4,30,0,269,Fail
BBB,2013J,593711,107,10,60,0,268,Pass
FFF,2014J,698407,112,13,60,0,269,Fail
DDD,2013J,540947,1777,155,150,0,261,Pass
BBB,2014J,2486159,573,12,60,1,262,Pass
BBB,2013J,483339,3,1,60,1,268,Withdrawn
FFF,2014J,652994,1141,35,120,0,269,Pass
EEE,2014J,641200,4398,175,60,0,269,Distinction
FFF,2014J,511309,1852,59,60,1,269,Pass
EEE,2013J,597335,788,39,60,0,268,Pass
DDD,2013J,498877,41,5,120,0,261,Withdrawn
FFF,2013J,598835,5488,206,60,0,268,Distinction
CCC,2014J,653726,43,3,60,0,269,Withdrawn
DDD,2013B,525762,340,31,60,0,240,Withdrawn
EEE,2014B,610718,8,1,60,0,241,Fail
FFF,2014B,623568,193,13,60,0,241,Withdrawn
FFF,2013J,555895,932,22,90,0,268,Withdrawn
BBB,2013B,152153,500,31,60,1,240,Withdrawn
BBB,2013B,262454,373,44,120,1,240,Fail
BBB,2014J,655668,583,28,60,0,262,Fail
FFF,2013J,369208,1306,61,60,0,268,Pass
FFF,2013B,1974271,1126,37,90,0,240,Pass
BBB,2013B,541763,123,8,60,0,240,Fail
EEE,2014B,1268772,1439,50,60,0,241,Pass
CCC,2014J,311332,531,20,30,0,269,Fail
CCC,2014J,560399,97,5,90,0,269,Withdrawn
AAA,2014J,623840,2370,88,120,0,269,Pass
DDD,2013J,542180,975,95,240,0,261,Pass
GGG,2014J,694359,380,43,30,0,269,Pass
CCC,2014J,644242,1759,152,120,0,269,Distinction
DDD,2014B,622225,310,31,60,0,241,Fail
FFF,2013J,516673,160,5,120,1,268,Withdrawn
FFF,2014J,649036,125,8,120,0,269,Withdrawn
FFF,2014J,1881231,2982,62,90,0,269,Pass
BBB,2013J,466477,503,33,60,1,268,Pass
DDD,2014J,674419,88,9,240,0,262,Withdrawn
BBB,2013B,542396,82,7,60,0,240,Withdrawn
FFF,2013B,534234,2074,62,60,0,240,Fail
FFF,2014B,584842,1498,50,90,0,241,Pass
BBB,2013B,528250,512,59,60,0,240,Pass
CCC,2014B,502929,618,39,60,0,241,Withdrawn
DDD,2013B,548267,1201,88,60,0,240,Pass
CCC,2014J,369242,259,11,150,0,269,Withdrawn
GGG,2014J,226890,169,16,30,0,269,Pass
BBB,2014J,521081,980,59,60,1,262,Pass
GGG,2014J,686921,871,65,30,0,269,Pass
CCC,2014B,620974,1325,32,90,0,241,Withdrawn
CCC,2014J,400266,272,21,90,0,269,Withdrawn
FFF,2013J,582510,2659,95,120,0,268,Pass
BBB,2013B,543853,1805,160,120,0,240,Pass
FFF,2013B,546583,6946,231,60,0,240,Pass
FFF,2013J,582003,609,26,120,0,268,Withdrawn
BBB,2014J,697136,176,15,120,0,262,Withdrawn
EEE,2014B,35340,1812,99,60,0,241,Pass
FFF,2014B,614181,2531,85,60,0,241,Distinction
BBB,2013B,532142,26,2,120,1,240,Withdrawn
FFF,2013B,247856,6180,101,60,0,240,Pass
CCC,2014J,1478030,111,9,30,0,269,Fail
DDD,2013J,230510,167,11,60,0,261,Fail
BBB,2014J,589935,79,16,120,0,262,Withdrawn
EEE,2014B,544295,385,23,60,0,241,Fail
GGG,2014B,586494,604,33,60,1,241,Distinction
DDD,2014B,632814,273,21,120,0,241,Fail
FFF,2014J,555049,5280,190,120,0,269,Distinction
FFF,2013J,406254,1820,60,60,0,268,Pass
EEE,2014J,679801,2473,117,60,0,269,Pass
EEE,2013J,588280,3349,108,60,0,268,Distinction
DDD,2013J,588146,2162,109,60,0,261,Fail
BBB,2013B,365452,998,74,60,0,240,Pass
BBB,2013J,508079,832,61,60,0,268,Pass
EEE,2014J,633868,157,2,60,0,269,Fail
CCC,2014J,589565,4394,145,60,0,269,Distinction
FFF,2014J,1877902,4445,136,60,0,269,Pass
CCC,2014J,644951,396,47,90,0,269,Distinction
FFF,2014J,647915,526,27,180,0,269,Withdrawn
BBB,2014B,629037,563,60,60,0,234,Pass
EEE,2014J,653506,250,13,90,0,269,Fail
EEE,2014B,611502,3138,159,60,0,241,Distinction
DDD,2013B,539186,379,29,120,0,240,Withdrawn
CCC,2014B,594199,740,30,90,0,241,Withdrawn
FFF,2013B,473789,5156,181,90,0,240,Pass
GGG,2013J,2181700,720,40,30,0,261,Pass
EEE,2014B,627750,949,46,60,0,241,Pass
BBB,2013J,2465209,619,34,120,0,268,Withdrawn
FFF,2013B,546243,411,12,60,0,240,Withdrawn
BBB,2013B,548355,5,2,60,0,240,Withdrawn
DDD,2014B,634278,621,16,60,0,241,Fail
DDD,2013J,1684787,774,67,90,0,261,Withdrawn
GGG,2013J,587506,473,38,30,0,261,Pass
FFF,2014J,537811,12474,238,120,0,269,Distinction
CCC,2014B,506206,4999,146,30,0,241,Distinction
DDD,2013J,603410,1145,66,60,0,261,Fail
GGG,2013J,564609,274,39,30,0,261,Pass
FFF,2014J,2180090,9631,226,180,0,269,Distinction
EEE,2013J,588942,686,25,60,0,268,Fail
BBB,2013J,2544448,425,40,60,0,268,Fail
BBB,2013J,567262,247,26,60,0,268,Pass
FFF,2014B,589798,813,27,180,0,241,Withdrawn
EEE,2014B,582094,928,63,60,0,241,Withdrawn
DDD,2014B,363122,243,30,60,0,241,Pass
FFF,2013J,602781,38,4,120,0,268,Withdrawn
FFF,2014J,649161,6,2,120,0,269,Withdrawn
FFF,2013B,538045,2480,72,60,0,240,Pass
FFF,2014B,634427,3740,90,60,0,241,Pass
FFF,2013J,537942,3786,94,180,0,268,Pass
DDD,2013B,96945,9,2,90,0,240,Withdrawn
DDD,2013B,435780,1921,105,180,1,240,Withdrawn
BBB,2013J,556062,61,6,60,0,268,Fail
FFF,2014B,588145,4018,142,60,0,241,Pass
FFF,2013J,592538,3894,52,60,0,268,Withdrawn
DDD,2014J,486244,229,12,60,1,262,Withdrawn
DDD,2013B,528420,661,19,60,0,240,Withdrawn
AAA,2014J,687698,174,24,120,0,269,Pass
BBB,2014B,571954,344,64,120,0,234,Pass
FFF,2013J,184720,441,35,90,2,268,Withdrawn
CCC,2014B,75454,4465,129,120,0,241,Pass
FFF,2014B,255878,2201,88,90,0,241,Pass
FFF,2014J,656800,443,26,240,0,269,Withdrawn
AAA,2014J,470588,442,18,60,1,269,Withdrawn
FFF,2014J,680222,139,15,180,0,269,Withdrawn
BBB,2013J,444225,46,2,60,2,268,Fail
FFF,2014B,628174,3384,90,60,0,241,Pass
CCC,2014J,598299,2934,153,60,0,269,Pass
CCC,2014J,328123,548,28,60,0,269,Fail
BBB,2013J,576940,7341,193,60,0,268,Pass
DDD,2013B,43284,847,96,180,2,240,Withdrawn
GGG,2014J,643672,2256,203,30,0,269,Pass
FFF,2014J,643326,8669,189,60,0,269,Pass
EEE,2014B,601054,1351,87,120,1,241,Pass
FFF,2013J,592002,1098,40,90,0,268,Fail
BBB,2013J,2271644,321,25,180,0,268,Pass
FFF,2014B,629231,639,12,90,0,241,Withdrawn
AAA,2013J,2139353,1262,82,120,0,268,Withdrawn
FFF,2014J,558764,3750,115,60,0,269,Pass
DDD,2014J,695916,804,98,90,0,262,Pass
DDD,2013J,585208,1074,97,60,0,261,Withdrawn
AAA,2013J,442442,1009,49,120,0,268,Withdrawn
BBB,2013J,335136,767,70,60,0,268,Fail
FFF,2013B,557877,1699,65,60,0,240,Pass
CCC,2014J,573924,2410,105,60,0,269,Pass
GGG,2013J,579309,49,4,30,0,261,Fail
BBB,2014J,59272,1425,76,60,0,262,Pass
FFF,2014B,545119,4378,137,150,2,241,Pass
CCC,2014J,30850,2258,130,120,0,269,Distinction
DDD,2013B,548271,674,75,60,0,240,Fail
DDD,2014B,90537,810,58,60,0,241,Pass
DDD,2014J,691212,18,6,90,0,262,Fail
BBB,2013B,483371,1051,100,120,0,240,Withdrawn
FFF,2013B,537656,5554,216,60,0,240,Pass
EEE,2013J,467363,607,13,60,0,268,Withdrawn
CCC,2014B,551856,373,18,60,0,241,Fail
CCC,2014J,286658,3148,74,90,0,269,Distinction
BBB,2013J,599794,4851,182,60,0,268,Pass
DDD,2013J,1982833,599,34,60,0,261,Fail
FFF,2014J,652890,1399,43,120,0,269,Fail
CCC,2014J,642838,1872,93,90,0,269,Pass
CCC,2014B,606665,1004,58,90,0,241,Fail
FFF,2013B,522923,2711,99,120,1,240,Pass
FFF,2014J,651693,594,13,60,0,269,Fail
CCC,2014J,630891,504,30,60,0,269,Withdrawn
DDD,2013B,550604,2683,161,60,0,240,Pass
FFF,2014J,683576,438,11,60,0,269,Withdrawn
BBB,2014B,626123,849,52,60,0,234,Distinction
FFF,2014B,483975,933,53,120,1,241,Pass
FFF,2014J,675947,412,14,60,0,269,Withdrawn
FFF,2013B,496561,1425,65,150,0,240,Fail
EEE,2014B,629283,367,13,30,0,241,Withdrawn
EEE,2014B,618982,1127,33,30,0,241,Pass
BBB,2013J,578264,10,1,120,0,268,Withdrawn
DDD,2013B,327997,525,31,210,1,240,Withdrawn
FFF,2014J,1585671,4568,107,60,0,269,Pass
BBB,2013J,504635,126,13,60,0,268,Pass
FFF,2013B,486145,370,16,120,1,240,Fail
FFF,2014B,601345,980,13,60,0,241,Fail
EEE,2014B,291674,1989,78,60,1,241,Distinction
GGG,2014B,633285,731,57,90,0,241,Fail
FFF,2014J,620431,4014,91,60,1,269,Pass
EEE,2014J,623989,2044,105,30,0,269,Distinction
FFF,2014J,645433,659,47,60,0,269,Withdrawn
BBB,2013J,494789,1312,146,120,0,268,Distinction
FFF,2013J,552104,5671,166,60,0,268,Distinction
EEE,2014J,647919,1778,139,60,0,269,Pass
CCC,2014J,679325,2,1,120,0,269,Withdrawn
EEE,2013J,2435726,1528,57,60,0,268,Pass
BBB,2013J,559851,352,30,60,0,268,Pass
GGG,2014B,518661,103,7,30,0,241,Pass
BBB,2014J,651605,419,37,60,0,262,Pass
GGG,2013J,1516666,6,2,30,0,261,Fail
FFF,2013B,539514,2828,109,60,0,240,Pass
FFF,2014J,335095,2704,115,120,1,269,Pass
DDD,2013B,468729,235,29,105,0,240,Withdrawn
EEE,2013J,572024,1355,74,60,0,268,Pass
DDD,2013B,555151,129,11,60,0,240,Withdrawn
AAA,2013J,1686521,643,29,60,0,268,Withdrawn
FFF,2013B,478685,220,8,60,0,240,Fail
CCC,2014J,680027,9544,222,120,0,269,Distinction
FFF,2013J,2472132,1617,43,60,0,268,Pass
BBB,2014B,408469,229,16,210,1,234,Withdrawn
FFF,2014B,623263,523,18,120,0,241,Fail
DDD,2013B,543459,1008,90,60,0,240,Pass
EEE,2013J,594602,410,29,90,0,268,Fail
BBB,2013J,37622,470,39,120,1,268,Pass
DDD,2014B,64450,3327,153,120,1,241,Pass
BBB,2013B,2524127,238,35,120,2,240,Pass
BBB,2013B,2254619,1660,115,60,0,240,Pass
BBB,2013J,540682,1997,98,60,0,268,Pass
DDD,2014J,689198,202,18,120,0,262,Withdrawn
FFF,2013J,598478,1357,53,120,0,268,Withdrawn
DDD,2014J,681705,96,17,120,0,262,Fail
FFF,2014J,689796,8713,191,60,0,269,Pass
CCC,2014J,577148,94,8,60,0,269,Withdrawn
CCC,2014B,253859,1588,121,30,0,241,Distinction
BBB,2013J,576600,838,58,60,0,268,Pass
FFF,2013B,153785,5075,194,60,0,240,Pass
DDD,2013B,476910,346,43,60,0,240,Pass
BBB,2013B,92832,1067,100,60,0,240,Pass
DDD,2013B,554295,370,43,90,0,240,Pass
DDD,2014J,690884,1540,76,120,0,262,Fail
GGG,2014J,595041,1,1,30,1,269,Withdrawn
FFF,2014B,625667,80,3,60,0,241,Withdrawn
DDD,2014B,567808,429,35,180,1,241,Fail
BBB,2013B,399792,200,5,150,2,240,Fail
EEE,2013J,419223,2443,87,60,0,268,Pass
DDD,2013J,543481,1948,122,90,0,261,Fail
CCC,2014B,431386,204,12,60,0,241,Pass
EEE,2014B,413891,667,45,30,0,241,Fail
BBB,2014B,509696,356,62,60,1,234,Pass
EEE,2013J,347518,1675,83,120,0,268,Pass
BBB,2013B,192424,852,52,120,0,240,Pass
CCC,2014B,616334,222,25,90,0,241,Fail
CCC,2014B,564325,11,3,120,0,241,Withdrawn
FFF,2013B,474677,643,34,60,0,240,Fail
CCC,2014B,634279,85,9,120,0,241,Fail
BBB,2014B,187601,1964,82,135,0,234,Pass
BBB,2013J,527799,1071,119,60,1,268,Fail
DDD,2014B,498582,346,36,60,0,241,Withdrawn
BBB,2014J,694339,35,6,60,0,262,Withdrawn
CCC,2014J,597560,2,2,60,1,269,Withdrawn
FFF,2013B,526980,1287,27,60,0,240,Fail
BBB,2013B,2035022,112,13,120,3,240,Pass
DDD,2013B,2338290,394,23,120,2,240,Withdrawn
DDD,2014J,682660,1537,112,60,0,262,Pass
AAA,2013J,200860,534,81,60,0,268,Pass
DDD,2013J,586257,1465,132,120,0,261,Pass
DDD,2014B,536941,2544,159,60,0,241,Pass
FFF,2013J,570732,4237,165,60,0,268,Distinction
DDD,2014J,2476409,256,46,60,0,262,Pass
FFF,2014B,617945,17,4,120,0,241,Fail
GGG,2014J,675888,14,1,30,0,269,Fail
GGG,2014J,686112,1817,97,30,0,269,Distinction
BBB,2014J,681566,1158,89,60,0,262,Pass
EEE,2013J,338894,380,20,160,0,268,Pass
BBB,2013J,533449,11,3,60,0,268,Withdrawn
FFF,2013B,533709,188,11,120,0,240,Fail
FFF,2013J,586957,2362,84,120,0,268,Pass
FFF,2014B,537938,1601,53,120,0,241,Pass
CCC,2014B,338731,4732,112,30,0,241,Withdrawn
FFF,2013J,610400,798,30,60,0,268,Fail
CCC,2014B,627784,657,40,60,0,241,Withdrawn
CCC,2014J,689855,1579,71,150,0,269,Distinction
BBB,2013B,35812,19,3,60,0,240,Fail
GGG,2014B,612565,636,45,30,0,241,Pass
DDD,2014B,629696,1046,89,90,0,241,Distinction
CCC,2014J,691056,2,2,180,0,269,Withdrawn
DDD,2013J,528467,935,110,120,0,261,Pass
BBB,2013B,2518653,670,78,120,0,240,Distinction
EEE,2014J,689217,1325,58,60,0,269,Pass
BBB,2014J,656522,61,11,60,0,262,Pass
BBB,2013J,2382253,354,35,60,1,268,Fail
CCC,2014J,609456,2194,94,120,0,269,Pass
CCC,2014B,595189,3070,87,60,0,241,Distinction
FFF,2014J,602594,4364,147,60,0,269,Pass
BBB,2013J,471196,435,62,120,0,268,Pass
FFF,2014J,679269,516,23,60,0,269,Withdrawn
BBB,2013B,551655,94,8,60,0,240,Withdrawn
FFF,2014J,594406,1125,61,180,1,269,Fail
DDD,2013J,611162,1184,90,120,0,261,Pass
BBB,2014J,492579,240,15,60,0,262,Withdrawn
BBB,2013B,546500,809,41,60,0,240,Fail
FFF,2013J,596147,3975,188,60,0,268,Pass
FFF,2013J,551399,1746,103,120,0,268,Pass
EEE,2014B,1839181,1128,64,90,0,241,Pass
GGG,2014J,692206,583,33,30,0,269,Fail
FFF,2013B,419946,1311,31,210,0,240,Pass
DDD,2014J,1917311,826,92,60,0,262,Pass
BBB,2014B,365111,334,24,75,1,234,Withdrawn
DDD,2013J,584615,21,2,120,0,261,Withdrawn
BBB,2013J,496334,333,37,60,0,268,Fail
EEE,2014J,469424,1645,91,90,0,269,Distinction
FFF,2014B,630671,2834,80,60,0,241,Pass
EEE,2014J,677897,1218,66,150,0,269,Pass
FFF,2013B,314548,1743,84,210,1,240,Pass
CCC,2014J,557959,592,65,60,0,269,Pass
BBB,2013B,542259,634,45,60,0,240,Withdrawn
DDD,2013B,539142,460,29,60,0,240,Fail
BBB,2013J,583609,1256,107,90,0,268,Pass
DDD,2013B,442865,1919,142,60,0,240,Fail
BBB,2013J,567402,414,92,60,0,268,Pass
EEE,2013J,602233,2527,100,60,0,268,Pass
FFF,2013J,363273,8,1,90,0,268,Fail
FFF,2013J,599816,3338,106,120,0,268,Pass
FFF,2014J,2486930,1605,34,90,0,269,Pass
DDD,2014J,698007,2,1,60,0,262,Withdrawn
FFF,2014B,1578222,2862,81,60,0,241,Pass
AAA,2014J,2168833,20,3,60,0,269,Withdrawn
DDD,2013J,575385,566,67,120,0,261,Distinction
FFF,2013J,154191,2695,69,60,0,268,Distinction
DDD,2013J,1282596,4322,179,60,4,261,Fail
BBB,2013J,290089,1260,124,120,0,268,Distinction
DDD,2013B,557432,1014,54,60,0,240,Fail
GGG,2014J,628299,1471,89,30,1,269,Distinction
BBB,2013B,522512,10,2,120,1,240,Fail
EEE,2014B,601211,2696,66,30,0,241,Distinction
EEE,2014B,431386,28,5,60,0,241,Fail
FFF,2013J,593459,1774,41,60,0,268,Pass
BBB,2013B,2649947,677,40,120,1,240,Pass
FFF,2014B,493760,1962,80,120,0,241,Distinction
FFF,2014B,558404,88,7,120,1,241,Withdrawn
FFF,2013J,567222,2891,106,60,0,268,Pass
BBB,2014B,2571054,173,14,60,0,234,Pass
GGG,2014B,633588,649,49,30,0,241,Pass
FFF,2013B,550026,1307,35,60,0,240,Pass
BBB,2013B,550209,1203,101,60,0,240,Pass
BBB,2014B,621862,537,39,60,0,234,Pass
DDD,2013B,538232,294,26,120,0,240,Withdrawn
GGG,2014B,600390,9,1,30,0,241,Withdrawn
FFF,2014B,584843,77,4,180,1,241,Withdrawn
EEE,2014J,690724,1770,63,90,0,269,Pass
DDD,2013J,561272,69,8,120,0,261,Fail
BBB,2014B,627115,436,41,120,0,234,Distinction
DDD,2014B,2312809,425,40,60,0,241,Pass
EEE,2014B,485920,1457,84,30,0,241,Pass
AAA,2013J,293699,187,28,120,0,268,Pass
FFF,2013J,2572441,4084,136,150,0,268,Pass
BBB,2014B,623654,613,45,60,0,234,Distinction
BBB,2014B,626604,1057,74,60,0,234,Pass
DDD,2014B,488550,49,13,120,1,241,Withdrawn
EEE,2013J,582913,1544,103,60,0,268,Distinction
GGG,2014J,566512,379,26,30,0,269,Pass
DDD,2014B,386849,245,21,60,4,241,Withdrawn
BBB,2014J,694554,106,9,120,0,262,Withdrawn
FFF,2013J,594615,369,18,90,0,268,Withdrawn
BBB,2013J,609510,105,19,60,0,268,Fail
BBB,2013J,561534,2406,109,60,0,268,Pass
GGG,2014B,630776,1129,69,30,0,241,Withdrawn
EEE,2014B,623115,727,26,60,0,241,Fail
DDD,2013J,435587,649,45,150,0,261,Pass
GGG,2014J,694470,554,61,30,0,269,Pass
BBB,2013B,292027,108,17,60,0,240,Withdrawn
DDD,2014B,2451003,4400,152,60,0,241,Pass
FFF,2014B,534318,269,12,60,0,241,Withdrawn
CCC,2014B,595797,1383,45,60,0,241,Pass
CCC,2014B,469732,26,1,30,0,241,Withdrawn
CCC,2014J,475734,3115,174,60,0,269,Fail
BBB,2014J,586036,1226,67,60,0,262,Pass
BBB,2014J,680009,854,43,60,0,262,Pass
GGG,2014B,628369,501,36,30,0,241,Pass
FFF,2013J,608535,22,3,60,0,268,Withdrawn
DDD,2013B,560391,1423,100,60,0,240,Pass
GGG,2014B,601064,563,48,60,1,241,Pass
EEE,2014J,676333,1728,69,60,0,269,Distinction
AAA,2014J,65002,5,2,60,1,269,Fail
BBB,2013B,531027,110,9,60,0,240,Fail
FFF,2014J,631715,3154,72,90,0,269,Distinction
EEE,2014B,596947,795,58,90,1,241,Pass
BBB,2014J,675159,3387,131,60,0,262,Pass
DDD,2013J,610870,337,42,90,0,261,Pass
CCC,2014B,512475,2055,99,30,0,241,Distinction
FFF,2014J,625802,3540,201,120,0,269,Fail
BBB,2013J,561591,328,41,60,0,268,Pass
FFF,2014J,648244,259,13,120,0,269,Fail
DDD,2013B,545387,1030,48,60,0,240,Fail
BBB,2014J,682343,3365,220,60,0,262,Pass
FFF,2013B,314507,3679,193,150,0,240,Pass
BBB,2014J,689808,49,13,120,0,262,Withdrawn
BBB,2014J,494212,684,39,60,0,262,Withdrawn
BBB,2014B,352953,27,8,120,2,234,Withdrawn
EEE,2014B,633330,41,7,60,0,241,Fail
AAA,2013J,334333,303,33,240,0,268,Withdrawn
BBB,2013J,586072,160,16,60,0,268,Fail
CCC,2014B,514186,490,20,90,0,241,Fail
GGG,2014B,625903,468,42,90,0,241,Pass
EEE,2013J,2641254,6832,213,60,0,268,Pass
CCC,2014J,691257,126,15,120,0,269,Withdrawn
BBB,2013B,553807,745,78,60,0,240,Withdrawn
CCC,2014B,338604,342,19,210,0,241,Pass
GGG,2014J,338113,1274,65,30,0,269,Pass
DDD,2013J,472000,1106,119,120,0,261,Pass
FFF,2014J,650160,4653,143,120,0,269,Distinction
EEE,2014J,645451,4815,142,90,0,269,Pass
FFF,2013J,571893,2058,56,90,0,268,Pass
DDD,2013J,555644,256,23,60,0,261,Fail
EEE,2013J,379528,568,29,30,0,268,Pass
BBB,2014J,690902,3264,111,180,0,262,Pass
EEE,2014J,690370,1039,67,60,0,269,Pass
BBB,2014J,626075,181,24,120,1,262,Pass
BBB,2013J,580412,114,11,120,0,268,Withdrawn
CCC,2014J,642902,1880,94,60,0,269,Pass
AAA,2013J,1894188,4294,120,60,0,268,Pass
CCC,2014J,275711,3753,99,80,0,269,Fail
FFF,2013J,607052,4096,103,90,0,268,Pass
EEE,2014J,585769,390,36,60,1,269,Withdrawn
BBB,2014B,598836,3,1,120,0,234,Withdrawn
DDD,2013B,1913872,1059,107,80,0,240,Withdrawn
BBB,2013B,555667,700,79,120,0,240,Distinction
DDD,2013J,444375,2384,180,60,0,261,Pass
FFF,2013J,464981,5670,143,60,0,268,Distinction
CCC,2014B,631453,1277,84,60,0,241,Fail
BBB,2013J,2529306,269,24,60,1,268,Fail
DDD,2014J,518244,2140,134,60,0,262,Pass
FFF,2014J,681073,608,10,90,0,269,Withdrawn
EEE,2013J,599893,740,41,60,0,268,Fail
CCC,2014B,576383,2171,154,120,0,241,Distinction
DDD,2014J,2507993,1055,132,60,0,262,Pass
FFF,2013J,515888,4408,194,90,0,268,Pass
GGG,2014J,640835,12,3,30,0,269,Withdrawn
FFF,2013B,545951,671,34,60,0,240,Withdrawn
FFF,2014B,620430,3,1,90,0,241,Withdrawn
CCC,2014J,417724,1523,55,30,0,269,Pass
